,original_label,score_x,twitter_id,Comments_x,MR1_label,score_y,Comments_y,MR2_label,score,Comments
467,n,0.8824302554130554,1467930157,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! ,NEU,0.5293787121772766,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! @BFAS I finally ordered two bracelets. Yay! ,NEG,0.9671909809112549,Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!! @BFAS I finally ordered two bracelets. Yay! i hate to see the spartans so sad 
468,p,0.6544352769851685,1467930220,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  ",POS,0.5491489768028259,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  im looking forward to the new season of the hills  i've always hated kristin ",NEU,0.6119281053543091,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.  im looking forward to the new season of the hills  i've always hated kristin feeling lost, naked and confused (JK, sort of).....no iphone for me. "
469,m,0.8579649329185486,1467930309,"Heading to Altrincham, again! Out of hours install ",POS,0.828027606010437,"Heading to Altrincham, again! Out of hours install Tooth Fairy 4got to leave $ 4 Carson. So Palmer said &quot;Mom U gotta open the window so the tooth fairy can get in for Carson&quot; he's so smart ",NEU,0.8142625689506531,"Heading to Altrincham, again! Out of hours install Tooth Fairy 4got to leave $ 4 Carson. So Palmer said &quot;Mom U gotta open the window so the tooth fairy can get in for Carson&quot; he's so smart I'm really cold. I don't want to go to sleep yet but there's nothing to do "
470,n,0.982451856136322,1467930341,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx,NEG,0.9736015200614929,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx@thecoolestout Ha the sun's already gone ,NEG,0.9832822680473328,MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx@thecoolestout Ha the sun's already gone monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
471,m,0.5119268298149109,1467930699,@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!,POS,0.6581685543060303,"@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!",NEU,0.5168147683143616,"@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!Think I'm going to bed. Goodniight. I hate this "
472,m,0.9804027080535889,1467931027,@lauredhel  What happened?,POS,0.966116726398468,@lauredhel  What happened?I'm in love with this little blue bird ,NEG,0.9217878580093384,@lauredhel  What happened?I'm in love with this little blue bird monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
473,n,0.58375483751297,1467931070,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue ",NEU,0.763471782207489,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue @azelmer yes please.. I get to go. Boss lady said so!! ",NEG,0.9453848004341125,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue @azelmer yes please.. I get to go. Boss lady said so!! couldn't get shit done today ~ i'm so screwed "
474,m,0.869933545589447,1467931396,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone",POS,0.9524884819984436,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphoneor several books with partial of Bella and Edwards perspective could be REALLY cool  Just like with Jacob in Breaking Dawn  ",POS,0.4998186230659485,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphoneor several books with partial of Bella and Edwards perspective could be REALLY cool  Just like with Jacob in Breaking Dawn  I am listing more items on ebay to sell!  Takes forever..meanwhile Coleman is watching The Hills season premier without me.. "
475,m,0.6348179578781128,1467931501,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?",POS,0.9438567161560059,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?getting called a FF fox...a sign of bright and shiny things to come today?  Sweet!  Thanks @bobwarren for the #FF mention  ",NEG,0.47123420238494873,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?getting called a FF fox...a sign of bright and shiny things to come today?  Sweet!  Thanks @bobwarren for the #FF mention  MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx"
476,n,0.9725180268287659,1467931736,@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. ,NEG,0.9544404745101929,@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. Afternoon. It appears I'm back in the land of the living  yaaaaaay.,NEG,0.9234839677810669,@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids. Afternoon. It appears I'm back in the land of the living  yaaaaaay.My Mum says that I use TOO MUCH toothpaste. Maybe cos it's mint? 
477,p,0.7475693225860596,1467931839,@margaretcho what happened to your show it was the hightlight of my life ,POS,0.9803324937820435,"@margaretcho what happened to your show it was the hightlight of my life 2 days left then off to Houston for a couple weeks for my internship, got to make this weekend a good one ",POS,0.9369850754737854,"@margaretcho what happened to your show it was the hightlight of my life 2 days left then off to Houston for a couple weeks for my internship, got to make this weekend a good one Lol!  i guess your reading material is like my business law class from last summer-snooze material"
478,p,0.9919954538345337,1467931983,This is the best leather sofa in the world!  It's in the office though which means I'm still here working ,POS,0.9926020503044128,This is the best leather sofa in the world!  It's in the office though which means I'm still here working @exhilarating take care. should be cheerful coz you're the lucky one. ,POS,0.8328560590744019,This is the best leather sofa in the world!  It's in the office though which means I'm still here working @exhilarating take care. should be cheerful coz you're the lucky one. Opps.. As I said.. I still got one day remain and now problem come 
479,n,0.8293570876121521,1467932117,Still 3 more days until my Internet gets uncapped ,POS,0.6626264452934265,"Still 3 more days until my Internet gets uncapped In sunny Sunderland for a wedding. Out tonight, England match tomorrow and wedding itself Sunday. Wedding in haunted house ",NEG,0.864901065826416,"Still 3 more days until my Internet gets uncapped In sunny Sunderland for a wedding. Out tonight, England match tomorrow and wedding itself Sunday. Wedding in haunted house @carolrainbow no Internet at home, have to drive into Ox to use Internet because of builders! "
480,n,0.5459321141242981,1467932208,"If he doesn't get better in a few days, he could have something lodged in his belly ",NEU,0.8616494536399841,"If he doesn't get better in a few days, he could have something lodged in his belly is looking forward to the weekend ahead ",NEU,0.830463171005249,"If he doesn't get better in a few days, he could have something lodged in his belly is looking forward to the weekend ahead Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back "
481,p,0.992431640625,1467932372,i Love my atekinzz so much. &amp;&amp; i soo miss her.. ,POS,0.9919024109840393,i Love my atekinzz so much. &amp;&amp; i soo miss her.. i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs ,POS,0.9916073083877563,"i Love my atekinzz so much. &amp;&amp; i soo miss her.. i'm goin down to d members-only private lounge now to surf d webbie. heard bfast wud be awesome tmr. i &lt;3 their croissants n lil kebabs Mraow, I feel like dancing, but first art school wants to rape me some more. "
482,m,0.5253554582595825,1467932549,I wanna sneak into the zoo and play with the kitties ,POS,0.9871138334274292,"I wanna sneak into the zoo and play with the kitties @mememolly Yay! I got it yesterday, so much fun. ",NEG,0.90806645154953,"I wanna sneak into the zoo and play with the kitties @mememolly Yay! I got it yesterday, so much fun. @RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. "
483,n,0.549317479133606,1467932979,@lolitariot oh no  hope you're not getting sick too!,POS,0.7604662775993347,"@lolitariot oh no  hope you're not getting sick too!@AgentMarcus nicht nur weekend, holiday!! ",NEG,0.49961280822753906,"@lolitariot oh no  hope you're not getting sick too!@AgentMarcus nicht nur weekend, holiday!! @naomicullen naominaominaominaominaomi!!! duudde did you watch the live chat last night?!?!? i did  and WHY ARENT YOU ONLINE WHEN I AM?!?"
484,m,0.8068386912345886,1467933048,@alejandralei i dont think i can cause its my cousins birthday party ,POS,0.8722900748252869,@alejandralei i dont think i can cause its my cousins birthday party @BFAS I finally ordered two bracelets. Yay! ,NEG,0.8477181196212769,"@alejandralei i dont think i can cause its my cousins birthday party @BFAS I finally ordered two bracelets. Yay! STOU site not update, no info about 2/2552 exam, and open course, I must wait for mail notices and doc. um... "
485,p,0.5106524229049683,1467933102,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!",POS,0.960048496723175,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!Yay Friday! Pedi &amp; wine tasting with CJ ",POS,0.9580391645431519,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!Yay Friday! Pedi &amp; wine tasting with CJ @ellievolia If oooonly we were really so lucky, eh? And awh  Definitely too early for work."
486,m,0.7088717818260193,1467933112,the angel is going to miss the athlete this weekend ,POS,0.9813467264175415,the angel is going to miss the athlete this weekend 6 years and counting today!  time really DOES fly when you're having fun.  yabyu! @cates,POS,0.9622611999511719,the angel is going to miss the athlete this weekend 6 years and counting today!  time really DOES fly when you're having fun.  yabyu! @catesugh. cant sleep. its 1:30am. 
487,n,0.7598981857299805,1467933295,trust is hard ,POS,0.9273605942726135,trust is hard @mayerskibb44 lol you bettterrr  i love how were quoting our best friends songs lol,NEG,0.8549129962921143,"trust is hard @mayerskibb44 lol you bettterrr  i love how were quoting our best friends songs lolYep he's eating it !!! The dirty bastard ,,, right gotta look busy 4 the last 45 mins !!! Later y'all in out this bitch  lovin ya work"
